PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;36;7;28079036_7_8;2018;08;00006;V;00005;V;00006;V;00003;V;00002;V;00005;V;00004;V;00006;V;00005;V;00003;V;00005;V;00004;V;00007;V;00003;V;00005;V;00005;V;00003;V;00002;V;00002;V;00006;V;00008;V;00006;V;00009;V;00005;V;00003;V;00004;V;00007;V;00007;V;00011;V;00006;V;00005;V
28;079;36;7;28079036_7_8;2018;09;00005;V;00004;V;00009;V;00009;V;00006;V;00006;V;00004;V;00006;V;00008;V;00005;V;00008;V;00010;V;00010;V;00009;V;00004;V;00006;V;00007;V;00011;V;00020;V;00011;V;00013;V;00007;V;00003;V;00004;V;00008;V;00005;V;00019;V;00020;V;00009;V;00006;V;00000;N
28;079;36;7;28079036_7_8;2018;10;00002;V;00012;V;00022;V;00019;V;00026;V;00021;V;00002;V;00013;V;00008;V;00019;V;00011;V;00013;V;00023;V;00003;V;00011;V;00028;V;00021;V;00006;V;00005;V;00003;V;00007;V;00034;V;00019;V;00050;V;00051;V;00056;V;00011;V;00004;V;00008;V;00010;V;00019;V
28;079;36;7;28079036_7_8;2018;11;00036;V;00007;V;00033;V;00023;V;00007;V;00007;V;00027;V;00025;V;00003;V;00003;V;00003;V;00027;V;00031;V;00026;V;00027;V;00028;V;00012;V;00005;V;00010;V;00007;V;00019;V;00015;V;00013;V;00030;V;00004;V;00011;V;00065;V;00124;V;00076;V;00057;V;00000;N
28;079;36;7;28079036_7_8;2018;12;00045;V;00034;V;00050;V;00105;V;00117;V;00043;V;00055;V;00039;V;00084;V;00181;V;00098;V;00039;V;00011;V;00019;V;00019;V;00004;V;00084;V;00059;V;00024;V;00026;V;00024;V;00012;V;00062;V;00108;V;00030;V;00090;V;00097;V;00071;V;00019;V;00038;V;00081;V
28;079;36;8;28079036_8_8;2018;01;00029;V;00040;V;00043;V;00038;V;00030;V;00028;V;00031;V;00061;V;00066;V;00050;V;00042;V;00079;V;00068;V;00036;V;00064;V;00067;V;00055;V;00079;V;00078;V;00078;V;00056;N;00061;V;00062;V;00070;V;00056;V;00034;V;00015;V;00020;V;00059;V;00073;V;00080;V
28;079;36;8;28079036_8_8;2018;02;00068;V;00033;V;00049;V;00023;V;00037;V;00026;V;00044;V;00048;V;00086;V;00035;V;00049;V;00039;V;00053;V;00034;V;00059;V;00047;V;00035;V;00020;V;00028;V;00023;V;00022;V;00042;V;00055;V;00077;V;00065;V;00086;V;00065;V;00057;V;00000;N;00000;N;00000;N
28;079;36;8;28079036_8_8;2018;03;00028;V;00051;V;00026;V;00023;V;00033;V;00037;V;00038;V;00052;V;00043;V;00029;V;00013;V;00026;V;00046;V;00037;V;00023;V;00034;V;00028;V;00027;V;00033;V;00019;V;00016;V;00049;V;00053;V;00015;V;00020;V;00045;V;00044;V;00044;V;00014;V;00009;V;00017;V
28;079;36;8;28079036_8_8;2018;04;00034;V;00036;V;00024;V;00021;V;00048;V;00058;V;00036;V;00020;V;00024;V;00037;V;00034;V;00032;V;00039;V;00044;V;00023;V;00026;V;00054;V;00052;V;00030;V;00026;V;00026;V;00035;V;00040;V;00040;V;00047;V;00040;V;00029;V;00014;V;00012;V;00027;V;00000;N
28;079;36;8;28079036_8_8;2018;05;00022;V;00032;V;00039;V;00016;V;00019;V;00018;V;00040;V;00049;V;00039;V;00025;V;00035;V;00016;V;00013;V;00019;V;00013;V;00023;V;00032;V;00039;V;00027;V;00020;V;00033;V;00056;V;00046;V;00035;V;00051;V;00034;V;00026;V;00039;V;00047;V;00038;V;00032;V
28;079;36;8;28079036_8_8;2018;06;00045;V;00019;V;00029;V;00017;V;00024;V;00031;V;00043;V;00035;V;00027;V;00027;V;00023;V;00036;V;00019;V;00022;V;00039;V;00013;V;00011;V;00016;V;00027;V;00032;V;00034;V;00039;V;00022;V;00024;V;00039;V;00035;V;00039;V;00035;V;00027;V;00016;V;00000;N
28;079;36;8;28079036_8_8;2018;07;00012;V;00024;V;00038;V;00039;V;00027;V;00029;V;00029;V;00015;V;00030;V;00021;V;00027;V;00035;V;00029;V;00026;V;00016;V;00022;V;00030;V;00032;V;00048;V;00036;V;00010;V;00018;V;00030;V;00033;V;00043;V;00047;V;00045;V;00026;V;00015;V;00044;V;00055;V
28;079;36;8;28079036_8_8;2018;08;00049;V;00054;V;00035;V;00019;V;00014;V;00039;V;00032;V;00032;V;00023;V;00016;V;00021;V;00020;V;00031;V;00017;V;00023;V;00027;V;00021;V;00008;V;00017;V;00038;V;00043;V;00037;V;00048;V;00033;V;00017;V;00025;V;00051;V;00038;V;00053;V;00036;V;00028;V
28;079;36;8;28079036_8_8;2018;09;00032;V;00025;V;00038;V;00040;V;00030;V;00032;V;00023;V;00029;V;00037;V;00025;V;00033;V;00053;V;00060;V;00044;V;00029;V;00032;V;00040;V;00045;V;00062;V;00056;V;00053;V;00043;V;00032;V;00022;V;00037;V;00020;V;00049;V;00059;V;00057;V;00038;V;00000;N
28;079;36;8;28079036_8_8;2018;10;00018;V;00034;V;00048;V;00059;V;00072;V;00056;V;00011;V;00031;V;00030;V;00045;V;00037;V;00029;V;00046;V;00014;V;00032;V;00046;V;00051;V;00037;V;00023;V;00020;V;00024;V;00045;V;00049;V;00073;V;00077;V;00082;V;00036;V;00017;V;00030;V;00036;V;00041;V
28;079;36;8;28079036_8_8;2018;11;00047;V;00028;V;00053;V;00047;V;00031;V;00029;V;00048;V;00053;V;00019;V;00017;V;00018;V;00054;V;00050;V;00048;V;00046;V;00046;V;00035;V;00028;V;00039;V;00029;V;00041;V;00051;V;00045;V;00057;V;00024;V;00033;V;00063;V;00081;V;00069;V;00070;V;00000;N
28;079;36;8;28079036_8_8;2018;12;00065;V;00052;V;00058;V;00064;V;00075;V;00055;V;00055;V;00055;V;00072;V;00110;V;00075;V;00054;V;00038;V;00051;V;00051;V;00023;V;00074;V;00065;V;00055;V;00051;V;00057;V;00043;V;00043;V;00071;V;00050;V;00069;V;00068;V;00059;V;00040;V;00052;V;00080;V
28;079;36;10;28079036_10_47;2018;01;00016;V;00016;V;00016;V;00012;V;00008;V;00003;V;00005;V;00016;V;00025;V;00016;V;00010;V;00028;V;00027;V;00011;V;00018;V;00025;V;00021;V;00032;V;00032;V;00033;V;00012;N;00032;N;00020;V;00034;V;00033;V;00008;V;00007;V;00010;V;00027;V;00029;V;00028;V
28;079;36;10;28079036_10_47;2018;02;00032;V;00006;V;00011;V;00007;V;00007;V;00011;V;00010;V;00012;V;00034;V;00012;V;00017;V;00010;V;00018;V;00011;V;00026;V;00031;V;00030;V;00006;V;00008;V;00006;V;00007;V;00015;V;00016;V;00029;V;00026;V;00034;V;00020;V;00011;V;00000;N;00000;N;00000;N
28;079;36;10;28079036_10_47;2018;03;00005;V;00009;V;00006;V;00004;V;00005;V;00007;V;00009;V;00016;V;00013;V;00007;V;00008;V;00010;V;00015;V;00010;V;00008;V;00007;V;00006;V;00007;V;00007;V;00006;V;00009;V;00017;V;00019;V;00010;V;00006;V;00012;V;00013;V;00018;V;00007;V;00006;V;00004;V
28;079;36;10;28079036_10_47;2018;04;00011;V;00017;V;00010;V;00012;V;00021;V;00027;V;00008;V;00006;V;00005;V;00006;V;00006;V;00008;V;00010;V;00012;V;00010;V;00009;V;00020;V;00021;V;00032;V;00052;V;00052;V;00043;V;00039;V;00044;V;00044;V;00042;V;00032;V;00012;V;00005;V;00007;V;00000;N
28;079;36;10;28079036_10_47;2018;05;00006;V;00012;V;00014;V;00012;V;00020;V;00014;V;00017;V;00022;V;00023;V;00014;V;00022;V;00018;V;00007;V;00010;V;00010;V;00017;V;00016;V;00013;V;00016;V;00010;V;00018;V;00022;V;00020;V;00019;V;00016;N;00013;V;00011;V;00011;V;00018;V;00016;V;00015;V
28;079;36;10;28079036_10_47;2018;06;00021;V;00009;V;00017;V;00009;V;00008;V;00008;V;00016;V;00014;V;00012;V;00010;V;00008;V;00011;V;00010;V;00013;V;00019;V;00013;V;00011;V;00010;V;00020;V;00022;V;00021;V;00024;V;00028;V;00042;V;00048;V;00049;V;00035;V;00025;V;00028;V;00022;V;00000;N
28;079;36;10;28079036_10_47;2018;07;00012;V;00018;V;00020;V;00022;V;00017;V;00019;V;00025;V;00022;V;00023;V;00024;V;00026;V;00022;V;00033;V;00028;V;00022;V;00019;V;00021;V;00032;V;00029;V;00026;V;00013;V;00016;V;00023;V;00022;V;00026;V;00032;V;00030;V;00016;V;00015;V;00023;V;00026;V
28;079;36;10;28079036_10_47;2018;08;00031;V;00036;V;00056;V;00045;V;00033;V;00063;V;00075;V;00047;V;00022;V;00023;V;00034;V;00037;V;00026;V;00017;V;00018;V;00032;V;00021;V;00013;V;00017;V;00021;V;00031;V;00024;V;00027;V;00025;V;00019;V;00020;V;00030;V;00042;V;00040;V;00031;V;00031;V
28;079;36;10;28079036_10_47;2018;09;00025;V;00037;V;00049;V;00054;V;00042;V;00030;V;00021;V;00021;V;00020;V;00017;V;00020;V;00026;V;00030;V;00029;V;00027;V;00019;V;00027;V;00028;V;00026;V;00029;V;00029;V;00031;V;00024;V;00019;V;00022;V;00023;V;00032;V;00032;V;00028;V;00029;V;00000;N
28;079;36;10;28079036_10_47;2018;10;00017;V;00017;V;00025;V;00024;V;00036;V;00034;V;00014;V;00014;V;00015;V;00019;V;00024;V;00016;V;00022;V;00012;V;00014;V;00020;V;00020;V;00019;V;00011;V;00012;V;00025;V;00034;V;00028;V;00042;V;00038;V;00039;V;00019;V;00007;V;00009;V;00010;V;00010;V
28;079;36;10;28079036_10_47;2018;11;00017;V;00009;V;00015;V;00020;V;00008;V;00011;V;00012;V;00018;V;00008;V;00007;V;00009;V;00017;V;00028;V;00033;V;00025;V;00024;V;00019;V;00016;V;00011;V;00009;V;00011;V;00016;V;00011;V;00025;V;00007;V;00008;V;00020;V;00043;V;00037;V;00025;V;00000;N
28;079;36;10;28079036_10_47;2018;12;00024;V;00027;V;00043;V;00033;V;00043;V;00030;V;00028;V;00023;V;00039;V;00045;V;00037;V;00035;V;00012;V;00011;V;00020;V;00009;V;00029;V;00031;V;00019;V;00018;V;00020;V;00026;V;00022;V;00032;V;00015;V;00030;V;00040;V;00034;V;00018;V;00017;V;00025;V
28;079;36;12;28079036_12_8;2018;01;00036;V;00059;V;00080;V;00058;V;00042;V;00040;V;00045;V;00130;V;00140;V;00078;V;00066;V;00199;V;00129;V;00055;V;00154;V;00166;V;00114;V;00209;V;00190;V;00201;V;00104;N;00170;V;00165;V;00193;V;00123;V;00060;V;00020;V;00025;V;00131;V;00180;V;00202;V
28;079;36;12;28079036_12_8;2018;02;00173;V;00054;V;00073;V;00030;V;00052;V;00036;V;00084;V;00086;V;00215;V;00052;V;00084;V;00059;V;00097;V;00047;V;00106;V;00086;V;00051;V;00027;V;00050;V;00033;V;00029;V;00072;V;00100;V;00158;V;00095;V;00178;V;00132;V;00097;V;00000;N;00000;N;00000;N
28;079;36;12;28079036_12_8;2018;03;00037;V;00081;V;00034;V;00030;V;00045;V;00053;V;00054;V;00076;V;00060;V;00038;V;00018;V;00034;V;00066;V;00053;V;00032;V;00047;V;00038;V;00035;V;00049;V;00030;V;00024;V;00081;V;00090;V;00022;V;00027;V;00082;V;00068;V;00087;V;00019;V;00012;V;00022;V
28;079;36;12;28079036_12_8;2018;04;00047;V;00058;V;00034;V;00029;V;00092;V;00081;V;00045;V;00026;V;00033;V;00049;V;00049;V;00045;V;00055;V;00061;V;00028;V;00038;V;00087;V;00075;V;00041;V;00039;V;00034;V;00046;V;00057;V;00059;V;00073;V;00053;V;00043;V;00019;V;00016;V;00037;V;00000;N
28;079;36;12;28079036_12_8;2018;05;00027;V;00039;V;00072;V;00021;V;00024;V;00023;V;00062;V;00090;V;00056;V;00030;V;00048;V;00022;V;00018;V;00028;V;00017;V;00029;V;00041;V;00048;V;00035;V;00024;V;00044;V;00075;V;00062;V;00045;V;00073;V;00044;V;00035;V;00051;V;00067;V;00053;V;00051;V
28;079;36;12;28079036_12_8;2018;06;00073;V;00024;V;00038;V;00024;V;00036;V;00047;V;00070;V;00049;V;00037;V;00033;V;00034;V;00056;V;00026;V;00032;V;00059;V;00019;V;00015;V;00022;V;00036;V;00041;V;00047;V;00048;V;00026;V;00028;V;00050;V;00044;V;00054;V;00048;V;00035;V;00020;V;00000;N
28;079;36;12;28079036_12_8;2018;07;00015;V;00032;V;00053;V;00054;V;00035;V;00036;V;00034;V;00019;V;00038;V;00026;V;00034;V;00042;V;00037;V;00030;V;00019;V;00029;V;00037;V;00042;V;00068;V;00053;V;00014;V;00022;V;00037;V;00044;V;00062;V;00070;V;00066;V;00032;V;00018;V;00054;V;00072;V
28;079;36;12;28079036_12_8;2018;08;00058;V;00062;V;00044;V;00023;V;00017;V;00047;V;00038;V;00041;V;00031;V;00021;V;00029;V;00026;V;00042;V;00021;V;00031;V;00034;V;00025;V;00012;V;00021;V;00047;V;00055;V;00046;V;00062;V;00041;V;00021;V;00032;V;00062;V;00049;V;00070;V;00045;V;00035;V
28;079;36;12;28079036_12_8;2018;09;00039;V;00031;V;00052;V;00053;V;00040;V;00042;V;00029;V;00038;V;00049;V;00032;V;00046;V;00069;V;00076;V;00058;V;00035;V;00040;V;00050;V;00062;V;00092;V;00072;V;00073;V;00053;V;00037;V;00027;V;00049;V;00027;V;00078;V;00089;V;00071;V;00047;V;00000;N
28;079;36;12;28079036_12_8;2018;10;00021;V;00053;V;00082;V;00088;V;00113;V;00088;V;00014;V;00051;V;00042;V;00074;V;00054;V;00049;V;00080;V;00018;V;00048;V;00090;V;00084;V;00046;V;00030;V;00024;V;00035;V;00096;V;00078;V;00149;V;00155;V;00168;V;00053;V;00022;V;00043;V;00051;V;00070;V
28;079;36;12;28079036_12_8;2018;11;00102;V;00038;V;00103;V;00083;V;00041;V;00040;V;00090;V;00091;V;00025;V;00021;V;00022;V;00096;V;00097;V;00087;V;00087;V;00088;V;00054;V;00036;V;00054;V;00039;V;00071;V;00075;V;00065;V;00103;V;00030;V;00049;V;00163;V;00271;V;00185;V;00157;V;00000;N
28;079;36;12;28079036_12_8;2018;12;00133;V;00103;V;00135;V;00226;V;00254;V;00121;V;00139;V;00115;V;00201;V;00388;V;00224;V;00115;V;00054;V;00081;V;00081;V;00029;V;00202;V;00155;V;00093;V;00091;V;00094;V;00061;V;00138;V;00237;V;00096;V;00207;V;00216;V;00167;V;00069;V;00110;V;00203;V
28;079;38;1;28079038_1_38;2018;01;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00005;V;00003;V;00005;V;00007;V;00004;V;00004;V;00006;V;00007;V;00008;V;00009;V;00011;V;00007;V;00007;V;00007;V;00009;V;00007;V;00005;V;00005;V;00005;V;00005;V;00007;V;00007;V;00010;V
28;079;38;1;28079038_1_38;2018;02;00008;V;00006;V;00005;V;00003;V;00004;V;00005;V;00006;V;00006;V;00007;V;00006;V;00007;V;00005;V;00005;V;00003;V;00004;V;00005;V;00005;V;00004;V;00005;V;00005;V;00005;V;00006;V;00006;V;00008;V;00008;V;00009;V;00005;V;00003;V;00000;N;00000;N;00000;N
28;079;38;1;28079038_1_38;2018;03;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00004;V;00005;V;00005;V;00005;V;00003;V;00003;V;00004;V;00005;V;00005;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2018;04;00004;V;00004;V;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00003;V;00004;V;00004;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00000;N
28;079;38;1;28079038_1_38;2018;05;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V
28;079;38;1;28079038_1_38;2018;06;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00003;V;00003;V;00003;V;00006;N;00006;V;00004;V;00004;V;00004;V;00004;V;00005;V;00005;V;00004;V;00005;V;00005;V;00005;V;00000;N
28;079;38;1;28079038_1_38;2018;07;00004;V;00005;V;00005;V;00005;V;00004;V;00005;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00005;V;00005;V;00006;V;00005;V;00004;V;00005;V;00004;V;00003;V;00004;V;00004;V;00005;V;00005;V;00004;V;00004;V;00003;V;00004;V;00005;V
28;079;38;1;28079038_1_38;2018;08;00005;V;00005;V;00005;V;00004;V;00004;V;00003;V;00004;V;00005;V;00004;V;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00004;V;00004;V;00003;V;00003;V;00004;V;00005;V;00004;V;00004;V;00004;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00004;V
28;079;38;1;28079038_1_38;2018;09;00004;V;00004;V;00005;V;00005;V;00005;V;00004;V;00004;V;00003;V;00004;V;00003;V;00003;V;00004;V;00004;V;00004;V;00004;V;00004;V;00005;V;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00006;V;00007;V;00006;V;00006;V;00000;N
28;079;38;1;28079038_1_38;2018;10;00005;V;00006;V;00006;V;00007;V;00007;V;00006;V;00006;V;00007;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00008;V;00009;V;00009;V;00009;V;00008;V;00007;V;00007;V;00008;V;00009;V;00009;V;00009;V;00010;V;00009;V;00009;V;00009;V;00008;V;00009;V
28;079;38;1;28079038_1_38;2018;11;00010;V;00009;V;00011;V;00011;V;00009;V;00009;V;00011;V;00011;V;00009;V;00008;V;00007;V;00009;V;00009;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00009;V;00010;V;00008;V;00008;V;00010;V;00013;V;00011;V;00010;V;00000;N
28;079;38;1;28079038_1_38;2018;12;00009;V;00009;V;00011;V;00016;V;00014;V;00012;V;00009;V;00008;V;00011;V;00016;V;00012;V;00010;V;00009;V;00009;V;00010;V;00008;V;00010;V;00013;V;00010;V;00010;V;00010;V;00008;V;00009;V;00014;V;00011;V;00012;V;00014;V;00011;V;00008;V;00011;V;00020;V
28;079;38;7;28079038_7_8;2018;01;00005;V;00009;V;00018;V;00011;V;00007;V;00013;V;00007;V;00039;V;00058;V;00022;V;00020;V;00068;V;00039;V;00015;V;00053;V;00064;V;00050;V;00070;V;00121;V;00035;V;00026;V;00065;V;00122;V;00058;V;00057;V;00019;V;00012;V;00009;V;00053;V;00077;V;00085;V
28;079;38;7;28079038_7_8;2018;02;00089;V;00025;V;00013;V;00011;V;00039;V;00030;V;00039;V;00042;V;00066;V;00012;V;00025;V;00024;V;00022;V;00010;V;00033;V;00031;V;00017;V;00010;V;00021;V;00025;V;00014;V;00027;V;00035;V;00037;V;00031;V;00067;V;00046;V;00025;V;00000;N;00000;N;00000;N
28;079;38;7;28079038_7_8;2018;03;00007;V;00023;V;00004;V;00005;V;00009;V;00011;V;00009;V;00022;V;00015;V;00006;V;00003;V;00007;V;00011;V;00010;V;00006;V;00010;V;00007;V;00006;V;00012;V;00014;V;00014;V;00022;V;00015;V;00003;V;00004;V;00014;V;00012;V;00026;V;00002;V;00001;V;00003;V
28;079;38;7;28079038_7_8;2018;04;00006;V;00009;V;00006;V;00005;V;00028;V;00022;V;00006;V;00005;V;00006;V;00008;V;00010;V;00008;V;00011;V;00011;V;00004;V;00009;V;00020;V;00022;V;00011;V;00005;V;00010;V;00008;V;00019;V;00022;V;00017;V;00013;V;00008;V;00002;V;00002;V;00006;V;00000;N
28;079;38;7;28079038_7_8;2018;05;00003;V;00004;V;00019;V;00010;V;00006;V;00003;V;00024;V;00032;V;00012;V;00011;V;00011;V;00003;V;00003;V;00008;V;00003;V;00007;V;00008;V;00013;V;00007;V;00005;V;00008;V;00017;V;00012;V;00013;V;00019;V;00009;V;00018;V;00019;V;00021;V;00011;V;00015;V
28;079;38;7;28079038_7_8;2018;06;00021;V;00005;V;00005;V;00007;V;00012;V;00017;V;00023;V;00014;V;00007;V;00007;V;00008;V;00015;V;00013;V;00015;V;00019;V;00009;V;00009;V;00014;V;00014;V;00010;V;00010;V;00012;V;00005;V;00006;V;00012;V;00009;V;00013;V;00012;V;00008;V;00004;V;00000;N
28;079;38;7;28079038_7_8;2018;07;00003;V;00007;V;00013;V;00010;V;00009;V;00012;V;00005;V;00004;V;00012;V;00009;V;00009;V;00008;V;00007;V;00003;V;00002;V;00007;V;00013;V;00008;V;00014;V;00013;V;00004;V;00004;V;00010;V;00007;V;00016;V;00019;V;00012;V;00002;V;00002;V;00011;V;00013;V
28;079;38;7;28079038_7_8;2018;08;00013;V;00013;V;00009;V;00004;V;00003;V;00006;V;00005;V;00006;V;00005;V;00005;V;00003;V;00004;V;00006;V;00005;V;00003;V;00004;V;00004;V;00003;V;00004;V;00005;V;00006;V;00005;V;00009;V;00006;V;00003;V;00003;V;00009;V;00007;V;00011;V;00008;V;00007;V
28;079;38;7;28079038_7_8;2018;09;00006;V;00004;V;00008;V;00011;V;00009;V;00010;V;00009;V;00011;V;00012;V;00011;V;00012;V;00017;V;00018;V;00016;V;00004;V;00010;V;00012;V;00018;V;00022;V;00018;V;00016;V;00010;V;00006;V;00017;V;00019;V;00007;V;00019;V;00029;V;00011;V;00011;V;00000;N
28;079;38;7;28079038_7_8;2018;10;00012;V;00033;V;00030;V;00041;V;00032;V;00016;V;00006;V;00018;V;00012;V;00023;V;00014;V;00010;V;00042;V;00004;V;00016;V;00035;V;00018;V;00019;V;00028;V;00011;V;00016;V;00052;V;00049;V;00082;V;00054;V;00059;V;00015;V;00011;V;00013;V;00008;V;00021;V
28;079;38;7;28079038_7_8;2018;11;00023;V;00014;V;00053;V;00031;V;00009;V;00008;V;00022;V;00027;V;00004;V;00003;V;00003;V;00033;V;00043;V;00031;V;00031;V;00026;V;00010;V;00005;V;00020;V;00010;V;00011;V;00015;V;00015;V;00035;V;00005;V;00014;V;00044;V;00132;V;00070;V;00044;V;00000;N
28;079;38;7;28079038_7_8;2018;12;00041;V;00043;V;00068;V;00233;V;00139;V;00078;V;00046;V;00028;V;00111;V;00208;V;00087;V;00048;V;00014;V;00021;V;00028;V;00006;V;00073;V;00075;V;00023;V;00027;V;00019;V;00020;V;00067;V;00198;V;00093;V;00135;V;00164;V;00094;V;00025;V;00048;V;00136;V
28;079;38;8;28079038_8_8;2018;01;00020;V;00028;V;00035;V;00027;V;00030;V;00035;V;00034;V;00060;V;00067;V;00051;V;00037;V;00072;V;00066;V;00037;V;00062;V;00061;V;00059;V;00082;V;00099;V;00056;V;00049;V;00060;V;00082;V;00068;V;00056;V;00037;V;00033;V;00029;V;00070;V;00084;V;00092;V
28;079;38;8;28079038_8_8;2018;02;00077;V;00053;V;00037;V;00036;V;00057;V;00049;V;00057;V;00059;V;00082;V;00044;V;00048;V;00050;V;00044;V;00028;V;00055;V;00052;V;00044;V;00034;V;00044;V;00050;V;00042;V;00056;V;00063;V;00071;V;00071;V;00092;V;00072;V;00058;V;00000;N;00000;N;00000;N
28;079;38;8;28079038_8_8;2018;03;00034;V;00055;V;00026;V;00027;V;00032;V;00035;V;00035;V;00056;V;00054;V;00036;V;00014;V;00024;V;00037;V;00040;V;00022;V;00030;V;00026;V;00024;V;00032;V;00032;V;00038;V;00056;V;00049;V;00013;V;00019;V;00045;V;00031;V;00034;V;00010;V;00008;V;00014;V
28;079;38;8;28079038_8_8;2018;04;00033;V;00037;V;00022;V;00020;V;00053;V;00064;V;00028;V;00019;V;00021;V;00034;V;00033;V;00031;V;00037;V;00043;V;00018;V;00026;V;00053;V;00058;V;00038;V;00024;V;00039;V;00042;V;00055;V;00049;V;00057;V;00045;V;00029;V;00012;V;00012;V;00023;V;00000;N
28;079;38;8;28079038_8_8;2018;05;00021;V;00025;V;00045;V;00036;V;00031;V;00022;V;00052;V;00062;V;00045;V;00039;V;00041;V;00018;V;00016;V;00033;V;00022;V;00035;V;00033;V;00041;V;00032;V;00023;V;00036;V;00058;V;00051;V;00044;V;00048;V;00033;V;00034;V;00046;V;00051;V;00031;V;00030;V
28;079;38;8;28079038_8_8;2018;06;00042;V;00024;V;00023;V;00017;V;00026;V;00036;V;00041;V;00037;V;00025;V;00024;V;00020;V;00037;V;00031;V;00036;V;00046;V;00023;V;00026;V;00031;V;00038;V;00037;V;00037;V;00051;V;00031;V;00030;V;00043;V;00039;V;00034;V;00036;V;00031;V;00018;V;00000;N
28;079;38;8;28079038_8_8;2018;07;00011;V;00020;V;00036;V;00035;V;00034;V;00036;V;00030;V;00022;V;00036;V;00035;V;00034;V;00033;V;00030;V;00021;V;00012;V;00025;V;00038;V;00032;V;00042;V;00036;V;00016;V;00021;V;00033;V;00028;V;00042;V;00047;V;00038;V;00017;V;00012;V;00035;V;00043;V
28;079;38;8;28079038_8_8;2018;08;00057;V;00055;V;00039;V;00022;V;00020;V;00037;V;00029;V;00026;V;00020;V;00020;V;00020;V;00019;V;00026;V;00020;V;00015;V;00022;V;00021;V;00010;V;00022;V;00027;V;00037;V;00032;V;00043;V;00029;V;00017;V;00017;V;00046;V;00037;V;00041;V;00033;V;00031;V
28;079;38;8;28079038_8_8;2018;09;00028;V;00026;V;00032;V;00039;V;00026;V;00035;V;00031;V;00035;V;00039;V;00029;V;00034;V;00060;V;00062;V;00053;V;00024;V;00041;V;00043;V;00054;V;00062;V;00062;V;00057;V;00046;V;00033;V;00035;V;00046;V;00024;V;00055;V;00065;V;00050;V;00042;V;00000;N
28;079;38;8;28079038_8_8;2018;10;00032;V;00050;V;00054;V;00066;V;00072;V;00057;V;00016;V;00033;V;00029;V;00049;V;00042;V;00027;V;00055;V;00015;V;00037;V;00052;V;00045;V;00049;V;00043;V;00030;V;00033;V;00060;V;00063;V;00091;V;00082;V;00090;V;00037;V;00028;V;00027;V;00033;V;00038;V
28;079;38;8;28079038_8_8;2018;11;00040;V;00034;V;00062;V;00045;V;00030;V;00024;V;00047;V;00052;V;00015;V;00017;V;00021;V;00057;V;00055;V;00050;V;00049;V;00048;V;00035;V;00029;V;00039;V;00026;V;00033;V;00047;V;00036;V;00054;V;00025;V;00031;V;00054;V;00087;V;00070;V;00061;V;00000;N
28;079;38;8;28079038_8_8;2018;12;00055;V;00053;V;00059;V;00103;V;00088;V;00067;V;00053;V;00052;V;00087;V;00122;V;00080;V;00055;V;00032;V;00043;V;00050;V;00021;V;00071;V;00072;V;00047;V;00043;V;00044;V;00047;V;00046;V;00090;V;00081;V;00092;V;00088;V;00069;V;00045;V;00057;V;00105;V
28;079;38;9;28079038_9_47;2018;01;00003;V;00004;V;00007;V;00006;V;00004;V;00002;V;00002;V;00008;V;00014;V;00008;V;00003;V;00011;V;00014;V;00006;V;00010;V;00012;V;00011;V;00010;V;00018;V;00009;V;00007;V;00011;V;00013;V;00018;V;00020;V;00003;V;00003;V;00004;V;00010;V;00013;V;00015;V
